Zonal Office,Area Office,Dealer Name,Inventory Location,Part Number,Part Description,Stock QTY,RATE,Amount
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61301AAGA00RS,VISOR FR BLK,2,392.4818732,784.9637464
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61301KRY860ZCHS,COWL CENTER FRONT(PFW NH-341P),3,351.7526222,1055.257867
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61301KRY860ZEHS,COWL CENTER FRONT(EGM NH-A63M),1,340.6446446,340.6446446
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61301KVEH00ZBS,COWL FRONT(CBR),1,541.33,541.33
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61301KWA830RS,FRONT VISOR (BLK),8,496.1563302,3969.250642
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61302KWA830S,STAY RIGHT FRONT SCREEN,1,15.5511686,15.5511686
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61304KRY900S,RUBBER LIGHT CASE MOUNT,30,8.3503575,250.510725
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311AAD220S,FRONT COWL STAY,1,163.6575358,163.6575358
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311AAN410S,STAY FRONT COWL,2,307.320712,614.641424
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KCC840S,STAY HEAD LIGHT BRACKET,6,125.8904121,755.3424726
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KCC870S,STAY HEADLIGHT BRACKET,1,168.1007268,168.1007268
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KST950S,STAY HEAD LIGHT BRACKET,8,222.1595509,1777.276407
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KTRA20S,STAY FRONT COWL,2,651.6680158,1303.336032
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KVH900S,STAY COMPLETE FRONT COWL,2,207.3489141,414.6978282
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61311KWA830S,STAY FRONT VISOR,12,285.1047569,3421.257083
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61312AAB100S,HEAD LIGHT SUPPORT BRACKET LOWER,1,117.0040301,117.0040301
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61312AABA00S,HEADLIGHT SUPPORT BRACKET LOWER,1,229.5648692,229.5648692
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61312KST950S,STAY FRONT VISOR,3,22.2159551,66.6478653
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61313KCC900S,STAY RIGHT HEADLIGHT,1,33.3239326,33.3239326
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61314KCC900S,STAY LEFT HEADLIGHT,4,40.729251,162.917004
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61321AAB000RS,R FR COWL SIDE COV(BLK NH-1),1,211.0515733,211.0515733
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61323AANB00RS,SIDE COVER L FRONT COWL BLACK NH1 T1,1,188.0950864,188.0950864
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61330KVE860HS,PANEL R SIDE,5,20.7348914,103.674457
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61330KVEH30S,PANEL R SIDE,3,44.43,133.29
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61331AAB000RS,L FR COWL SIDE COV(BLK NH-1),1,211.0515733,211.0515733
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61340AAM000S,PANEL L SIDE,4,32.5834008,130.3336032
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61340KVE860HS,PANEL L SIDE,4,20.7348914,82.9395656
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61340KVEH30S,PANEL L SIDE,5,44.43,222.15
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61355AAB100RS,HEAD LT BEZEL TRIM L(BLK-1 NH-1),1,77.7558428,77.7558428
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61355AAB100VS,HEAD LT. BEZEL TRIM L(AXO RD-013M),1,77.7558428,77.7558428
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61400AACB00RS,LEFT FRONT COWL R-195C,1,333.2393263,333.2393263
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61400AACB00TS,LEFT FRONT COWL NH-1 TYPE-2,1,259.1861427,259.1861427
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,61401AAB100S,COWL HEADLIGHT LEFT,1,185.132959,185.132959
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,63403AAF000S,PANEL CTR INNER,1,60.7236106,60.7236106
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,63403KVH900S,PANEL CTR. INNER,1,49.615633,49.615633
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,63414KVH900S,PANEL L. INNER,5,14.0701049,70.3505245
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAB0000S,WIND SCREEN,1,273.9967794,273.9967794
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAC200S,WIND SCREEN,5,191.0572137,955.2860685
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAF000S,WIND SCREEN,1,148.1063672,148.1063672
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAMH00S,WIND SCREEN,1,287.3263524,287.3263524
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAR000S,WIND SCREEN,1,314.7260304,314.7260304
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64100AAZ000S,WIND SCREEN,1,266.591461,266.591461
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AAAB100S,FLY SCREEN SUB ASSY,2,177.7276407,355.4552814
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AAABH60S,WIND SCREEN SUB ASSY.,1,440.6164425,440.6164425
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AAANH20S,VISOR FRONT SUB ASSY,21,238.4512512,5007.476275
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AAAPH60S,SCREEN FR. SUB,11,325.8340079,3584.174087
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AACL100S,VISOR FRONT SUB ASSY,1,259.1861427,259.1861427
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AKVEH30S,WIND SCREEN S/ASSY,1,296.2127345,296.2127345
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AKWA830S,WIND SCREEN S/ASSY,4,225.86221,903.44884
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6410AKWA940S,WIND SCREEN S/ASSY,3,229.5648692,688.6946076
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64140AABD00S,SCREEN WIND,1,316.9476259,316.9476259
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,6414AAACK00S,WIND SCREEN SUB ASSY,2,222.1595509,444.3191018
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200AAN200SS,RIGHT SHROUD(NH-1 TYPE-2),1,422.1031466,422.1031466
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200AAN700SS,RIGHT SHROUD(NH-1 TYPE-2),1,422.1031466,422.1031466
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200AAN700TS,RIGHT SHROUD(NH-1 TYPE-3),1,422.1031466,422.1031466
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200AANH40ZGS,RIGHT SHROUD(YR-315M),1,640.5600383,640.5600383
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200AARH70ZES,R FR. SIDE COWL(VIB PB-374M),1,1740.249815,1740.249815
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64200KTRA20ZBS,RIGHT SHROUD(NH-1 TYPE-2),1,368.7848544,368.7848544
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64201AAPH60ZAHS,RIGHT FRONT SIDE COWL (BLACK NH-1),2,2117.921051,4235.842102
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64201AAPH60ZCHS,RIGHT FRONT SIDE COWL (NH-341P),2,2117.921051,4235.842102
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64201KRYH60ZCS,R FR.SIDE COWL(FSM),1,1147.82,1147.82
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64202AAPH60ZAS,LEFT FRONT SIDE COWL (BLACK NH-1),2,1495.874309,2991.748618
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64206KRY970ZAHS,COWL R INNER FR. SIDE(PNB),1,299.9153936,299.9153936
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64206KRY980ZCHS,COWL R INNER FR. SIDE(CBR R-195C,1,248.0781651,248.0781651
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64206KRYH70ZBS,COWL R INNER FR. SIDE(SRD),1,96.2691387,96.2691387
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64206KVN970S,COWL FRONT CENTER,1,214.7542325,214.7542325
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64207KRY970ZAS,COWL L INNER FR. SIDE(PNB),1,259.1861427,259.1861427
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64210AALE20TS,FR UPPER COVER MAT BLACK NH 105,1,1555.116856,1555.116856
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64210AALE20US,FR UPPER COVER J YELLOW YL BR 004M G,1,1962.409366,1962.409366
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64212KRY900S,SILENCER SEAT A L FR.COWL,2,120.7066893,241.4133786
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64213KRY900S,SILENCER SEAT B FR.COWL,4,45.9129738,183.6518952
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64250AARH80ZCHS,L FR.SIDE COWL(CBR R195C),1,1747.655133,1747.655133
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64258AAR000SS,FRONT FAIRING LEFT SIDE (NH-341P),1,640.5600383,640.5600383
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN200RS,LEFT SHROUD(NH-1 TYPE-1),2,422.1031466,844.2062932
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN200US,LEFT SHROUD(R-195C),1,466.5350568,466.5350568
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN300US,LEFT SHROUD(R-195C),2,744.2344953,1488.468991
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN700RS,LEFT SHROUD(NH-1 TYPE-1),1,422.1031466,422.1031466
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN700SS,LEFT SHROUD(NH-1 TYPE-2),1,422.1031466,422.1031466
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN700TS,LEFT SHROUD(NH-1 TYPE-3),4,422.1031466,1688.412586
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAN700US,LEFT SHROUD(R-195C),3,462.8323976,1388.497193
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAW300SS,COVER FR CENTER (PNB NH-B08M),1,1240.390826,1240.390826
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAW300WS,COVER FR CENTER (MVG SG-013M),1,1097.468181,1097.468181
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAW300XS,COVER FR CENTER (MBS BL007M),1,1351.470601,1351.470601
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300AAWD00TS,COVER FRONT R(SPORTS RED R-321),1,399.8871915,399.8871915
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300K06600S,COWL RIGHT UNDER,1,244.3755059,244.3755059
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300KTPH00ZBS,COVER FR.UPPER(EBM),1,599.83,599.83
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300KTRA20ZAS,LEFT SHROUD(NH-1 TYPE-1),1,368.7848544,368.7848544
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300KVE860ZAS,COWL. R UNDER(BLACK NH-1),3,159.2143448,477.6430344
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64300KVE860ZCS,COWL. R UNDER(BOM YR-254M),1,236.9701876,236.9701876
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAL200TS,R COV FLOOR SIDE(MAGM NH-303M),1,436.9137833,436.9137833
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAL200US,R COV FLOOR SIDE(BLK NH-1),1,436.9137833,436.9137833
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAW000TS,COV. FRONT CENTER A(PNB(NH-B08M),1,488.7510119,488.7510119
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAW000VS,COV. FRONT CENTER A(CBR(R-195C)26845000,2,479.124098,958.248196
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAW000WS,COV. FRONT CENTER A(TBM(BL-002M),1,479.8646298,479.8646298
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAWD00RS,COVER FRONT L(POLESTAR BLUE),1,385.0765548,385.0765548
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301AAY000WS,COV FR CENTER(GGM SG-014M),1,725.7211994,725.7211994
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301KZN900ZDS,COVER FR CENTER(PHG GY-136P),2,448.0217609,896.0435218
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64301KZN900ZES,COVER FR CENTER(CBR R-195C),3,496.1563302,1488.468991
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64302KRY900SS,COWL LEFT INNER LOWER,4,142.9226444,571.6905776
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303AAL5001S,FRONT GRILL (NH-168M),1,296.2127345,296.2127345
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303AAL510S,FRONT GRILL CHROME GARNISH,1,252.99,252.99
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303AAY000S,FR GRILL,1,158.4738129,158.4738129
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303ABG200S,FRONT GRILL,3,18.5132959,55.5398877
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303ABS000S,FRONT GRILL,5,427.2868695,2136.434348
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303KRY970HS,PANEL R INNER,1,52.5777604,52.5777604
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64303KZN900S,STAY FRONT NO PLATE,5,22.2159551,111.0797755
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64304AAWD00XS,COVER FRONT LOWER R,2,614.641424,1229.282848
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64304KZN900ZAS,COVER R FR(PFW NH-341P),1,781.2610872,781.2610872
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64304KZN900ZBS,COVER R FR(FSM NH-411M),2,643.5221656,1287.044331
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64304KZN900ZCS,COVER R FR(PBM NH-B08M),3,643.5221656,1930.566497
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64304KZN900ZES,COVER R FR(CBR R-195C),3,831.617252,2494.851756
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305AAL500SS,"COVER FR LOWER (SRD,R-321)",2,925.6647952,1851.32959
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305AALD20TS,COVER FR LOWER MAT BLACK NH 105,1,684.9919485,684.9919485
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305AAR000S,DASH PANEL,2,253.261888,506.523776
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305ABS000RS,COVER FR UPPER PBM (NH-B08M),3,1147.824346,3443.473038
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305ABS000SS,COVER FR UPPER PSW (WH-004P),2,1147.824346,2295.648692
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305ABS000US,COVER FR UPPER CH BRONZE (RD-022M),1,1147.824346,1147.824346
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305KZN900ZAS,COVER L FR(PFW NH-341P),1,796.0717239,796.0717239
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64305KZN900ZFS,COVER L FR(MBM B-215M),2,784.9637463,1569.927493
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64308AAW000S,COV. FR CENTER (B),5,88.8638203,444.3191015
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64308ABG200US,"COV FR CENTER B MCBR, RD(BR)-001C",1,214.7542325,214.7542325
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309AAW000S,FRONT COV. LOWER,2,85.1611612,170.3223224
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS000RS,FRONT COVER LOWER,2,833.0983157,1666.196631
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS000SS,FRONT COVER LOWER,2,992.3126605,1984.625321
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS000TS,FRONT COVER LOWER,1,999.7179788,999.7179788
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS000US,FRONT COVER LOWER,3,844.2062932,2532.61888
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS300YS,FRONT COVER LOWER (MET. NEXUS BLUE BL(BR,1,1015.27,1015.27
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64309ABS900RS,FRONT COVER LOWER,2,955.2860687,1910.572137
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310198D20AS,PLATE FR. NUMBER BLACK,6,26.5693194,159.4159164
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAL000S,PANEL FLOOR,1,385.0765548,385.0765548
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAL500S,PANEL FLOOR,1,300.6559255,300.6559255
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAW300RS,FR COVER CENTER (PSWM WH004P),4,1592.143448,6368.573792
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAW300TS,FR COVER CENTER (SNSM SG-009M),1,1473.658354,1473.658354
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAW300WS,FR COVER CENTER (MVG SG-013M),2,1110.797754,2221.595508
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAW300XS,FR COVER CENTER (MBS BL007M),1,1488.468991,1488.468991
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310AAY000S,PANEL FLOOR,2,300.6559255,601.311851
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310ABG200US,FR COVER MCBR RD(BR)-001C,1,1317.406137,1317.406137
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310ABS000S,PANEL FLOOR,3,296.2127345,888.6382035
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310ABS800S,PANEL FLOOR,1,488.7510119,488.7510119
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310ABS900S,PANEL FLOOR,1,314.7260304,314.7260304
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64310KZN900S,STEP FLOOR,4,285.8452888,1143.381155
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64311AABH61S,STAY UNDER COWL,1,170.3223223,170.3223223
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64311KTRA20S,BRACKET COMPLETE FRONT NUMBER PLATE,1,55.5398877,55.5398877
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64312KVE860S,STAY COMPLETE FRONT COWL,3,233.2675284,699.8025852
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64313KRY900S,RUBBER R METER SIDE,53,12.1459746,643.7366538
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64314KRY900S,RUBBER L METER SIDE,63,10.6277278,669.5468514
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64315AAC220S,STAY FRONT NUMBER PLATE,2,11.8485094,23.6970188
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64315KVE900S,STAY FR.NUMBER PLATE,1,19.25,19.25
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64315KWA940S,STAY FRONT NUMBER PLATE,1,70.3505244,70.3505244
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64316KWA940S,STAY FRONT VISOR LOWER,5,27.3996779,136.9983895
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320AAL000VS,COV R FLOOR SIDE(CBR R-195C(TY-1),1,344.3473038,344.3473038
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320AAR000S,BELLY PAN RIGHT SIDE,1,318.4286896,318.4286896
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320AAW0001S,COV. R FLOOR SIDE(MBS 400(BL-007M),1,481.3456935,481.3456935
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320AAW000TS,COV. R FLOOR SIDE(PNB(NH-B08M),1,481.3456935,481.3456935
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320AAW000US,COV. R FLOOR SIDE(SNSM(SG-009M),1,481.3456935,481.3456935
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320ABG200US,COVER R FLOOR SIDE (RD(BR)-001C(F)),1,391.0008095,391.0008095
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320ABL000XS,COVER R. FLOOR SIDE(MGM NH-303M),1,272.5157157,272.5157157
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320ABS000TS,COVER R FLOOR SIDE NOBLE RED (RD-021M),3,425.8058058,1277.417417
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320ABS000US,COVER R FLOOR SIDE CH BRONZE (RD-022M),1,370.2659181,370.2659181
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320KZN900ZBS,COVER R FLOOR SIDE(FSM NH-411M),1,331.0177308,331.0177308
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320KZN900ZDS,COVER R FLOOR SIDE(PHG GY-136P),2,336.9419855,673.883971
 South, Hyderabad,30003 - VENKATESHWARA ASSOCIATES,30003 RETAIL COUNTER,64320KZN900ZFS,COVER R FLOOR SIDE(MBM B),1,340.6446446,340.6446446
